parent_type,parent_id,parent_name,parent_key,parent_state,parent_basin,parent_sub_basin,child_type,child_id,child_name,child_key,child_state,child_basin,child_sub_basin,intersection_area_sqkm,parent_overlap_pct,child_overlap_pct
subbasin,BHA,Bhadar and other west flowing rivers,subbasin||BHA,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Bhadar and other west flowing rivers,watershed,B20SHE32,Watershed B20SHE32,watershed||B20SHE32,,West flowing rivers of Kutch and Saurashtra including Luni Basin,Shetranjuli and other east flowing rivers,7.0562,0.04,1.21
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG01,Watershed C2ABHG01,watershed||C2ABHG01,,Ganga Basin,Bhagirathi and others (Ganga Lower),1448.4278,2.19,96.21
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG02,Watershed C2ABHG02,watershed||C2ABHG02,,Ganga Basin,Bhagirathi and others (Ganga Lower),1091.9095,1.65,96.67
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG03,Watershed C2ABHG03,watershed||C2ABHG03,,Ganga Basin,Bhagirathi and others (Ganga Lower),1324.5484,2.0,99.69
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG04,Watershed C2ABHG04,watershed||C2ABHG04,,Ganga Basin,Bhagirathi and others (Ganga Lower),1335.7916,2.02,98.54
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG05,Watershed C2ABHG05,watershed||C2ABHG05,,Ganga Basin,Bhagirathi and others (Ganga Lower),616.5697,0.93,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG06,Watershed C2ABHG06,watershed||C2ABHG06,,Ganga Basin,Bhagirathi and others (Ganga Lower),1365.1642,2.06,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG07,Watershed C2ABHG07,watershed||C2ABHG07,,Ganga Basin,Bhagirathi and others (Ganga Lower),942.2396,1.42,91.75
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG08,Watershed C2ABHG08,watershed||C2ABHG08,,Ganga Basin,Bhagirathi and others (Ganga Lower),487.5884,0.74,98.78
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG09,Watershed C2ABHG09,watershed||C2ABHG09,,Ganga Basin,Bhagirathi and others (Ganga Lower),374.6097,0.57,98.03
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG10,Watershed C2ABHG10,watershed||C2ABHG10,,Ganga Basin,Bhagirathi and others (Ganga Lower),1249.2511,1.88,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG11,Watershed C2ABHG11,watershed||C2ABHG11,,Ganga Basin,Bhagirathi and others (Ganga Lower),763.9441,1.15,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG12,Watershed C2ABHG12,watershed||C2ABHG12,,Ganga Basin,Bhagirathi and others (Ganga Lower),1113.6129,1.68,98.83
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG13,Watershed C2ABHG13,watershed||C2ABHG13,,Ganga Basin,Bhagirathi and others (Ganga Lower),1473.2083,2.22,98.27
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG14,Watershed C2ABHG14,watershed||C2ABHG14,,Ganga Basin,Bhagirathi and others (Ganga Lower),1018.6776,1.54,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG15,Watershed C2ABHG15,watershed||C2ABHG15,,Ganga Basin,Bhagirathi and others (Ganga Lower),899.4714,1.36,96.17
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG16,Watershed C2ABHG16,watershed||C2ABHG16,,Ganga Basin,Bhagirathi and others (Ganga Lower),554.6775,0.84,94.48
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG17,Watershed C2ABHG17,watershed||C2ABHG17,,Ganga Basin,Bhagirathi and others (Ganga Lower),1763.1832,2.66,97.9
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG18,Watershed C2ABHG18,watershed||C2ABHG18,,Ganga Basin,Bhagirathi and others (Ganga Lower),617.2878,0.93,92.98
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG19,Watershed C2ABHG19,watershed||C2ABHG19,,Ganga Basin,Bhagirathi and others (Ganga Lower),1118.2536,1.69,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG20,Watershed C2ABHG20,watershed||C2ABHG20,,Ganga Basin,Bhagirathi and others (Ganga Lower),1497.9695,2.26,98.26
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG21,Watershed C2ABHG21,watershed||C2ABHG21,,Ganga Basin,Bhagirathi and others (Ganga Lower),1146.7934,1.73,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG22,Watershed C2ABHG22,watershed||C2ABHG22,,Ganga Basin,Bhagirathi and others (Ganga Lower),595.3655,0.9,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG23,Watershed C2ABHG23,watershed||C2ABHG23,,Ganga Basin,Bhagirathi and others (Ganga Lower),777.7823,1.17,99.99
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG24,Watershed C2ABHG24,watershed||C2ABHG24,,Ganga Basin,Bhagirathi and others (Ganga Lower),427.8299,0.65,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG25,Watershed C2ABHG25,watershed||C2ABHG25,,Ganga Basin,Bhagirathi and others (Ganga Lower),716.1207,1.08,95.1
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG26,Watershed C2ABHG26,watershed||C2ABHG26,,Ganga Basin,Bhagirathi and others (Ganga Lower),349.7262,0.53,97.65
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG27,Watershed C2ABHG27,watershed||C2ABHG27,,Ganga Basin,Bhagirathi and others (Ganga Lower),478.645,0.72,98.51
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG28,Watershed C2ABHG28,watershed||C2ABHG28,,Ganga Basin,Bhagirathi and others (Ganga Lower),672.2603,1.01,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG29,Watershed C2ABHG29,watershed||C2ABHG29,,Ganga Basin,Bhagirathi and others (Ganga Lower),389.0474,0.59,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG30,Watershed C2ABHG30,watershed||C2ABHG30,,Ganga Basin,Bhagirathi and others (Ganga Lower),902.0129,1.36,96.2
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG31,Watershed C2ABHG31,watershed||C2ABHG31,,Ganga Basin,Bhagirathi and others (Ganga Lower),916.4408,1.38,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG32,Watershed C2ABHG32,watershed||C2ABHG32,,Ganga Basin,Bhagirathi and others (Ganga Lower),962.2911,1.45,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG33,Watershed C2ABHG33,watershed||C2ABHG33,,Ganga Basin,Bhagirathi and others (Ganga Lower),384.4587,0.58,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG34,Watershed C2ABHG34,watershed||C2ABHG34,,Ganga Basin,Bhagirathi and others (Ganga Lower),525.3953,0.79,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG35,Watershed C2ABHG35,watershed||C2ABHG35,,Ganga Basin,Bhagirathi and others (Ganga Lower),731.7019,1.1,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG36,Watershed C2ABHG36,watershed||C2ABHG36,,Ganga Basin,Bhagirathi and others (Ganga Lower),1297.5187,1.96,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG37,Watershed C2ABHG37,watershed||C2ABHG37,,Ganga Basin,Bhagirathi and others (Ganga Lower),1202.7012,1.81,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG38,Watershed C2ABHG38,watershed||C2ABHG38,,Ganga Basin,Bhagirathi and others (Ganga Lower),914.7212,1.38,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG39,Watershed C2ABHG39,watershed||C2ABHG39,,Ganga Basin,Bhagirathi and others (Ganga Lower),306.992,0.46,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG40,Watershed C2ABHG40,watershed||C2ABHG40,,Ganga Basin,Bhagirathi and others (Ganga Lower),822.3107,1.24,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG41,Watershed C2ABHG41,watershed||C2ABHG41,,Ganga Basin,Bhagirathi and others (Ganga Lower),988.0033,1.49,98.29
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG42,Watershed C2ABHG42,watershed||C2ABHG42,,Ganga Basin,Bhagirathi and others (Ganga Lower),516.6645,0.78,96.21
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG43,Watershed C2ABHG43,watershed||C2ABHG43,,Ganga Basin,Bhagirathi and others (Ganga Lower),1027.457,1.55,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG44,Watershed C2ABHG44,watershed||C2ABHG44,,Ganga Basin,Bhagirathi and others (Ganga Lower),698.7182,1.05,97.35
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG45,Watershed C2ABHG45,watershed||C2ABHG45,,Ganga Basin,Bhagirathi and others (Ganga Lower),801.8453,1.21,98.76
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG46,Watershed C2ABHG46,watershed||C2ABHG46,,Ganga Basin,Bhagirathi and others (Ganga Lower),843.4225,1.27,97.57
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG47,Watershed C2ABHG47,watershed||C2ABHG47,,Ganga Basin,Bhagirathi and others (Ganga Lower),506.7918,0.76,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG48,Watershed C2ABHG48,watershed||C2ABHG48,,Ganga Basin,Bhagirathi and others (Ganga Lower),667.6861,1.01,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG49,Watershed C2ABHG49,watershed||C2ABHG49,,Ganga Basin,Bhagirathi and others (Ganga Lower),656.4489,0.99,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG50,Watershed C2ABHG50,watershed||C2ABHG50,,Ganga Basin,Bhagirathi and others (Ganga Lower),763.9589,1.15,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG51,Watershed C2ABHG51,watershed||C2ABHG51,,Ganga Basin,Bhagirathi and others (Ganga Lower),749.3551,1.13,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG52,Watershed C2ABHG52,watershed||C2ABHG52,,Ganga Basin,Bhagirathi and others (Ganga Lower),1096.0507,1.65,99.62
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG53,Watershed C2ABHG53,watershed||C2ABHG53,,Ganga Basin,Bhagirathi and others (Ganga Lower),728.867,1.1,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG54,Watershed C2ABHG54,watershed||C2ABHG54,,Ganga Basin,Bhagirathi and others (Ganga Lower),821.0978,1.24,99.96
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG55,Watershed C2ABHG55,watershed||C2ABHG55,,Ganga Basin,Bhagirathi and others (Ganga Lower),751.2744,1.13,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG56,Watershed C2ABHG56,watershed||C2ABHG56,,Ganga Basin,Bhagirathi and others (Ganga Lower),783.8766,1.18,98.1
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG57,Watershed C2ABHG57,watershed||C2ABHG57,,Ganga Basin,Bhagirathi and others (Ganga Lower),347.1525,0.52,94.15
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG58,Watershed C2ABHG58,watershed||C2ABHG58,,Ganga Basin,Bhagirathi and others (Ganga Lower),549.8984,0.83,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG59,Watershed C2ABHG59,watershed||C2ABHG59,,Ganga Basin,Bhagirathi and others (Ganga Lower),531.7859,0.8,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG60,Watershed C2ABHG60,watershed||C2ABHG60,,Ganga Basin,Bhagirathi and others (Ganga Lower),374.751,0.57,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG61,Watershed C2ABHG61,watershed||C2ABHG61,,Ganga Basin,Bhagirathi and others (Ganga Lower),1372.4878,2.07,99.67
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG62,Watershed C2ABHG62,watershed||C2ABHG62,,Ganga Basin,Bhagirathi and others (Ganga Lower),1134.2115,1.71,96.72
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG63,Watershed C2ABHG63,watershed||C2ABHG63,,Ganga Basin,Bhagirathi and others (Ganga Lower),509.052,0.77,100.0
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG64,Watershed C2ABHG64,watershed||C2ABHG64,,Ganga Basin,Bhagirathi and others (Ganga Lower),947.9009,1.43,99.49
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG65,Watershed C2ABHG65,watershed||C2ABHG65,,Ganga Basin,Bhagirathi and others (Ganga Lower),1200.105,1.81,99.47
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG66,Watershed C2ABHG66,watershed||C2ABHG66,,Ganga Basin,Bhagirathi and others (Ganga Lower),1488.6641,2.25,97.3
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG67,Watershed C2ABHG67,watershed||C2ABHG67,,Ganga Basin,Bhagirathi and others (Ganga Lower),911.7368,1.38,99.54
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG68,Watershed C2ABHG68,watershed||C2ABHG68,,Ganga Basin,Bhagirathi and others (Ganga Lower),421.4533,0.64,95.78
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG69,Watershed C2ABHG69,watershed||C2ABHG69,,Ganga Basin,Bhagirathi and others (Ganga Lower),718.011,1.08,93.66
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG70,Watershed C2ABHG70,watershed||C2ABHG70,,Ganga Basin,Bhagirathi and others (Ganga Lower),1538.2016,2.32,99.38
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG71,Watershed C2ABHG71,watershed||C2ABHG71,,Ganga Basin,Bhagirathi and others (Ganga Lower),610.1508,0.92,98.15
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG72,Watershed C2ABHG72,watershed||C2ABHG72,,Ganga Basin,Bhagirathi and others (Ganga Lower),1203.6459,1.82,99.81
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG73,Watershed C2ABHG73,watershed||C2ABHG73,,Ganga Basin,Bhagirathi and others (Ganga Lower),875.1511,1.32,95.83
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG74,Watershed C2ABHG74,watershed||C2ABHG74,,Ganga Basin,Bhagirathi and others (Ganga Lower),353.0627,0.53,90.56
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ABHG75,Watershed C2ABHG75,watershed||C2ABHG75,,Ganga Basin,Bhagirathi and others (Ganga Lower),882.1163,1.33,96.25
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ADAM21,Watershed C2ADAM21,watershed||C2ADAM21,,Ganga Basin,Damodar,22.7451,0.03,2.82
subbasin,BHG,Bhagirathi and others (Ganga Lower),subbasin||BHG,,Ganga Basin,Bhagirathi and others (Ganga Lower),watershed,C2ADAM23,Watershed C2ADAM23,watershed||C2ADAM23,,Ganga Basin,Damodar,1.0579,0.0,0.16
